%-------
%  /data/instrument/database_active/output/station_average/mlo_av.csv
% From Archive Dated 16-Dec-2022 17:43:43
%
% Aspirated and Non-aspirated sample mean flask results for Station MLO
%
% Column 1 is the sample date in YYYY-MM-DD format. 
%
% Column 2 is the sample time in HH:MM format. 
%
% Column 3 is the date in decimal format. 
%
% Column 4 is a flag for identifying uncertainty in the reported sampling time.
%   All sampling date/times are nominally corrected to UTC. But in some cases
%   the relevant correction is uncertain due to incomplete information on the
%   original sample log sheets. In this case Column 8 gives the (assumed)
%   correction applied (in hours). The flag is otherwise set to "UTC" indicating
%   that the time is not uncertain.
%
% Column 5 is a 3-letter station identifier.
%
%
% Licor:  CO2 concentration (ppm) as measured on Licor; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Siemens: CO2 concentration (ppm) as measured on Siemens; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 44/28: CO2 concentration (ppm) as calculated from reduced ratio 40/28
%     on ISOPRIME; corrected for primary drift and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Interf:  delta O2/N2 from interferometer; corrected for CO2 interference
%     and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 32/28; delta 32/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 40/28: delta  40/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% APO: Atmospheric potential oxygen calculated from Siemens CO2 and Interferometer O2 as
%        APO =O2 + (1.1/0.20946)*(CO2-350) 
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
%
%     Date,  Time, T-Decimal,Zone,Sta,   Licor, N,  SD, Siemens, N,  SD,   44/28, N,  SD,  Interf, N,  SD,   32/28, N,  SD,   40/28, N,  SD,     APO, N,  SD
%-------
2007-04-05, 20:29, 2007.2599, UTC,MLO,  385.95, 2,0.00,  385.78, 2,0.11,  385.88, 2,0.01, -392.15, 2,7.57, -389.55, 2,5.96,   94.69, 2,32.46, -204.25, 4,7.68
2007-04-11, 19:45, 2007.2762, UTC,MLO,  386.53, 3,0.09,  386.37, 3,0.15,  386.47, 3,0.11, -411.28, 3,2.68, -411.18, 3,3.71,   14.17, 3,6.90, -220.28, 6,2.83
2007-04-19, 20:18, 2007.2982, UTC,MLO,  387.70, 3,0.03,  387.42, 3,0.08,  387.66, 3,0.02, -422.28, 3,2.08, -422.76, 3,2.77,   18.96, 3,4.78, -225.78, 6,2.16
2007-04-25, 19:26, 2007.3145, UTC,MLO,  386.86, 2,0.04,  386.81, 2,0.11,  386.83, 2,0.03, -422.26, 2,6.26, -416.07, 2,0.58,    7.93, 2,6.43, -228.98, 4,6.36
2007-05-02, 19:29, 2007.3337, UTC,MLO,  386.66, 3,0.07,  386.68, 3,0.08,  386.64, 3,0.08, -414.65, 3,2.17, -412.43, 3,2.90,    8.77, 3,2.13, -222.01, 6,2.25
2007-05-09, 19:23, 2007.3529, UTC,MLO,  386.06, 3,0.05,  386.06, 3,0.05,  386.04, 3,0.04, -407.75, 3,4.56, -402.74, 3,2.61,    9.03, 3,4.57, -218.38, 6,4.61
2007-05-16, 19:39, 2007.3721, UTC,MLO,  386.61, 3,0.07,  386.59, 3,0.06,  386.54, 3,0.05, -410.49, 3,4.38, -410.68, 3,1.75,   17.60, 3,3.33, -218.33, 6,4.45
2007-05-23, 19:28, 2007.3913, UTC,MLO,  387.08, 3,0.04,  387.07, 3,0.03,  387.00, 3,0.04, -417.91, 2,3.85, -414.97, 3,2.02,    8.12, 3,3.68, -223.22, 5,3.88
2007-05-30, 19:26, 2007.4104, UTC,MLO,  386.76, 3,0.06,  386.79, 2,0.04,  386.70, 3,0.08, -414.28, 3,3.81, -409.52, 3,0.33,   13.56, 3,2.81, -221.08, 5,3.85
2007-06-06, 19:29, 2007.4296, UTC,MLO,  386.98, 3,0.06,  386.97, 3,0.04,  386.92, 3,0.07, -409.19, 3,3.49, -408.92, 3,1.62,    9.23, 3,3.73, -215.04, 6,3.53
2007-06-13, 19:39, 2007.4488, UTC,MLO,  386.61, 3,0.08,  386.58, 3,0.08,  386.54, 3,0.08, -410.45, 3,4.45, -408.40, 3,1.21,   15.53, 3,2.74, -218.33, 6,4.53
2007-06-20, 19:30, 2007.4680, UTC,MLO,  385.54, 3,0.07,  385.51, 3,0.08,  385.48, 3,0.10, -399.01, 3,2.20, -400.29, 3,2.65,   14.30, 3,4.57, -212.50, 6,2.28
2007-06-27, 19:42, 2007.4872, UTC,MLO,  384.90, 3,0.06,  384.90, 3,0.08,  384.84, 3,0.08, -396.15, 3,4.21, -393.42, 3,2.84,   26.42, 3,8.11, -212.88, 6,4.29
2007-07-05, 20:37, 2007.5092, UTC,MLO,  385.61, 2,0.05,  385.53, 3,0.01,  385.50, 2,0.01, -377.34, 3,0.92, -377.49, 2,1.94,  102.31, 3,6.05, -190.77, 6,0.94
2007-07-11, 19:31, 2007.5255, UTC,MLO,  385.92, 3,0.11,  385.90, 3,0.11,  385.88, 3,0.10, -402.45, 3,2.19, -400.75, 3,1.31,   18.23, 3,3.05, -213.94, 6,2.29
2007-07-19, 19:32, 2007.5474, UTC,MLO,  384.57, 3,0.01,  384.55, 3,0.03,  384.50, 3,0.02, -394.38, 2,2.57, -395.11, 3,1.18,   12.97, 3,3.65, -212.96, 5,2.60
2007-07-25, 19:33, 2007.5639, UTC,MLO,  383.16, 3,0.02,  383.14, 3,0.00,  383.11, 3,0.04, -386.58, 3,0.81, -385.24, 3,0.86,   20.04, 3,1.25, -212.53, 6,0.81
2007-08-01, 19:35, 2007.5831, UTC,MLO,  383.56, 3,0.04,  383.53, 3,0.01,  383.51, 3,0.04, -392.31, 3,2.18, -392.48, 3,0.99,    7.95, 3,1.88, -216.21, 6,2.19
2007-08-09, 06:30, 2007.6035, UTC,MLO,  381.74, 3,0.07,  381.71, 3,0.06,  381.70, 3,0.08, -375.31, 3,3.48, -372.24, 3,0.92,   34.95, 3,2.33, -208.77, 6,3.54
2007-08-15, 20:48, 2007.6216, UTC,MLO,  381.31, 3,0.02,  381.30, 3,0.05,  381.25, 3,0.06, -362.35, 3,1.25, -361.80, 3,1.34,   73.97, 3,4.15, -197.96, 6,1.30
2007-08-22, 19:32, 2007.6406, UTC,MLO,  381.55, 3,0.06,  381.52, 3,0.05,  381.52, 3,0.07, -382.67, 3,0.98, -377.78, 3,1.53,   25.09, 3,1.62, -217.14, 6,1.03
2007-08-29, 19:43, 2007.6598, UTC,MLO,  382.11, 3,0.05,  382.07, 3,0.01,  382.05, 3,0.04, -382.08, 3,1.37, -378.98, 3,0.98,   16.47, 3,4.04, -213.64, 6,1.38
2007-09-05, 19:36, 2007.6789, UTC,MLO,  381.75, 3,0.11,  381.72, 3,0.09,  381.72, 3,0.12, -383.69, 3,1.11, -381.54, 3,2.36,   16.94, 3,2.02, -217.10, 6,1.20
2007-09-20, 19:32, 2007.7200, UTC,MLO,  380.89, 3,0.03,  380.81, 3,0.05,  380.80, 3,0.06, -374.57, 3,0.44, -376.31, 3,1.95,   11.62, 3,5.35, -212.75, 6,0.50
2007-09-27, 19:51, 2007.7393, UTC,MLO,  380.92, 3,0.04,  380.85, 3,0.06,  380.85, 3,0.06, -373.15, 3,1.40, -372.70, 3,1.60,   12.85, 3,6.00, -211.14, 6,1.46
2007-10-05, 05:27, 2007.7595, UTC,MLO,  380.94, 3,0.01,  380.92, 3,0.01,  380.90, 3,0.03, -375.30, 3,1.72, -373.20, 3,1.68,   17.84, 3,3.78, -212.94, 6,1.73
2007-10-11, 19:50, 2007.7776, UTC,MLO,  380.90, 3,0.02,  380.87, 3,0.03,  380.83, 3,0.02, -371.09, 3,2.43, -372.22, 3,2.18,   20.01, 3,5.05, -208.95, 6,2.46
2007-10-18, 19:05, 2007.7967, UTC,MLO,  381.06, 3,0.06,  380.99, 3,0.05,  380.98, 3,0.08, -380.13, 3,2.09, -379.69, 3,0.68,   10.04, 3,10.66, -217.36, 6,2.14
2007-10-25, 19:36, 2007.8159, UTC,MLO,  381.50, 3,0.08,  381.44, 3,0.09,  381.45, 3,0.08, -380.18, 3,0.13, -380.32, 3,1.33,   19.51, 3,2.46, -215.06, 6,0.22
2007-11-08, 19:35, 2007.8543, UTC,MLO,  382.40, 3,0.03,  382.39, 3,0.04,  382.37, 3,0.06, -389.96, 3,1.99, -386.96, 3,0.82,   15.83, 3,4.29, -219.84, 6,2.04
2007-11-15, 19:33, 2007.8735, UTC,MLO,  382.30, 3,0.12,  382.27, 3,0.13,  382.24, 3,0.12, -389.46, 2,1.17, -386.62, 3,3.16,   25.07, 3,4.14, -219.99, 5,1.31
2007-11-21, 20:41, 2007.8900, UTC,MLO,  383.17, 3,0.06,  383.17, 3,0.06,  383.15, 3,0.06, -371.40, 3,1.83, -369.63, 3,2.14,  102.03, 3,6.29, -197.20, 6,1.89
2007-11-28, 20:55, 2007.9092, UTC,MLO,  382.83, 2,0.01,  382.84, 2,0.05,  382.77, 2,0.04, -375.38, 2,5.31, -373.75, 2,0.47,   81.98, 2,5.88, -202.94, 4,5.36
2007-12-13, 23:50, 2007.9507, UTC,MLO,  384.06, 3,0.01,  384.04, 3,0.03,  384.00, 3,0.02, -411.64, 2,3.05, -408.50, 2,8.16,   19.07, 3,6.89, -232.89, 5,3.08
2007-12-20, 19:39, 2007.9694, UTC,MLO,  384.20, 3,0.07,  384.22, 3,0.03,  384.18, 3,0.05, -406.48, 2,5.66, -405.26, 2,0.93,    4.66, 2,7.20, -226.75, 5,5.70
2007-12-26, 21:30, 2007.9860, UTC,MLO,  384.34, 2,0.25,  384.29, 2,0.16,  384.28, 2,0.20, -391.63, 2,8.05, -386.09, 2,5.88,   80.35, 2,7.17, -211.55, 4,8.20
2008-01-02, 20:46, 2008.0051, UTC,MLO,  385.49, 3,0.07,  385.44, 3,0.07,  385.43, 3,0.06, -386.72, 2,0.28, -390.79, 2,5.57,  115.22, 3,16.20, -200.58, 5,0.34
2008-01-10, 19:37, 2008.0268, UTC,MLO,  384.74, 3,0.12,  384.71, 3,0.08,  384.66, 3,0.12, -405.76, 3,1.68, -403.60, 3,2.36,   13.62, 3,2.51, -223.47, 6,1.77
2008-01-17, 19:41, 2008.0460, UTC,MLO,  386.24, 3,0.10,  386.25, 3,0.08,  386.17, 3,0.09, -419.49, 3,1.64, -417.42, 3,1.62,    8.93, 3,4.93, -229.13, 6,1.73
2008-01-31, 19:41, 2008.0842, UTC,MLO,  387.01, 3,0.04,  387.02, 3,0.03,  386.95, 3,0.06, -432.71, 3,0.55, -428.83, 3,1.94,   17.89, 3,3.15, -238.30, 6,0.58
2008-02-07, 19:33, 2008.1033, UTC,MLO,  385.56, 3,0.03,  385.56, 3,0.02,  385.52, 3,0.04, -416.42, 3,3.13, -413.17, 3,1.95,   13.53, 3,3.49, -229.67, 6,3.15
2008-02-13, 19:44, 2008.1197, UTC,MLO,  386.16, 3,0.02,  386.14, 3,0.03,  386.07, 3,0.02, -420.44, 3,2.11, -417.82, 3,2.34,   15.51, 3,2.31, -230.67, 6,2.14
2008-02-20, 19:49, 2008.1389, UTC,MLO,  385.66, 3,0.05,  385.66, 3,0.04,  385.64, 3,0.06,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.04
2008-02-27, 19:43, 2008.1580, UTC,MLO,  385.11, 3,0.08,  385.09, 3,0.08,  385.10, 3,0.07, -407.91, 3,3.58, -404.12, 3,3.92,   32.45, 3,10.64, -223.63, 6,3.67
2008-03-06, 19:37, 2008.1798, UTC,MLO,  386.99, 3,0.08,  386.97, 3,0.08,  386.98, 3,0.10, -433.14, 3,1.56, -429.07, 3,2.93,   17.12, 3,2.03, -238.97, 6,1.63
2008-03-13, 20:30, 2008.1991, UTC,MLO,  385.60, 3,0.04,  385.58, 3,0.04,  385.58, 3,0.06, -413.92, 3,3.69, -409.81, 3,3.37,   20.51, 3,3.09, -227.06, 6,3.72
2008-03-20, 19:32, 2008.2181, UTC,MLO,  385.79, 2,0.12,  385.79, 2,0.08,  385.79, 2,0.16, -416.29, 2,6.90, -413.36, 2,4.38,    1.49, 2,6.16, -228.34, 4,6.99
2008-03-27, 19:22, 2008.2372, UTC,MLO,  386.62, 1,0.00,  390.56, 1,0.00,  386.54, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 1,0.00
2008-04-03, 19:45, 2008.2563, UTC,MLO,  388.45, 3,0.07,  388.40, 3,0.07,  388.39, 3,0.10, -440.88, 3,2.78, -437.03, 3,2.10,    8.55, 3,3.29, -239.22, 6,2.85
2008-04-10, 19:48, 2008.2755, UTC,MLO,  385.93, 3,0.08,  385.91, 3,0.07,  385.91, 3,0.06, -414.44, 3,1.79, -409.46, 3,0.32,   21.41, 3,4.34, -225.88, 6,1.87
2008-04-17, 19:42, 2008.2946, UTC,MLO,  386.49, 3,0.04,  386.45, 3,0.05,  386.47, 3,0.05, -415.86, 3,0.58, -411.32, 3,1.55,   17.22, 3,1.84, -224.42, 6,0.63
2008-04-24, 19:50, 2008.3137, UTC,MLO,  387.61, 2,0.02,  387.56, 2,0.00,  387.57, 2,0.01, -428.26, 2,3.97, -422.52, 2,1.85,   19.80, 2,12.04, -231.01, 4,3.97
2008-05-01, 19:39, 2008.3328, UTC,MLO,  387.41, 3,0.06,  387.35, 3,0.05,  387.38, 3,0.06, -421.07, 3,1.35, -417.06, 3,1.50,   21.52, 3,2.91, -224.94, 6,1.40
2008-05-08, 19:38, 2008.3520, UTC,MLO,  389.06, 3,0.08,  389.03, 3,0.09,  389.03, 3,0.07, -444.84, 3,4.80, -440.46, 3,0.92,    8.22, 3,7.72, -239.86, 6,4.89
2008-05-14, 19:54, 2008.3684, UTC,MLO,  389.19, 3,0.06,  389.15, 3,0.06,  389.14, 3,0.06, -437.77, 3,3.62, -432.54, 3,3.00,   37.63, 3,5.66, -232.16, 6,3.68
2008-05-29, 19:43, 2008.4093, UTC,MLO,  388.38, 3,0.04,  388.36, 3,0.05,  388.36, 3,0.06, -428.93, 3,0.84, -423.31, 3,2.22,   23.88, 3,4.31, -227.46, 6,0.89
2008-06-05, 19:36, 2008.4285, UTC,MLO,  388.42, 3,0.06,  388.40, 3,0.04,  388.42, 3,0.12, -436.31, 3,2.69, -430.58, 3,1.74,    1.31, 3,7.01, -234.65, 6,2.73
2008-06-10, 19:35, 2008.4421, UTC,MLO,  388.83, 3,0.07,  388.81, 3,0.07,  388.76, 3,0.09, -432.87, 3,4.60, -426.56, 3,2.57,   27.25, 3,8.26, -229.06, 6,4.68
2008-06-19, 19:41, 2008.4667, UTC,MLO,  388.14, 3,0.11,  388.11, 3,0.10,  388.11, 3,0.13, -427.27, 3,4.31, -423.06, 3,2.87,   19.62, 3,13.50, -227.15, 6,4.41
2008-06-26, 11:32, 2008.4849, UTC,MLO,  388.65, 2,0.10,  388.63, 2,0.11,  388.64, 2,0.09, -424.75, 3,1.84, -420.62, 3,1.47,   19.17, 3,6.74, -221.88, 5,1.96
2008-07-03, 19:38, 2008.5050, UTC,MLO,  387.78, 3,0.10,  387.78, 3,0.08,  387.77, 3,0.11, -425.34, 3,1.43, -420.13, 3,1.88,   10.96, 3,4.34, -226.91, 6,1.51
2008-07-10, 19:32, 2008.5241, UTC,MLO,     NaN, 0,0.00,  386.93, 2,0.33,     NaN, 0,0.00, -415.69, 2,6.16, -410.57, 2,6.35,   30.95, 2,6.39, -221.75, 4,6.48
2008-07-17, 20:11, 2008.5433, UTC,MLO,  386.48, 2,0.16,  386.45, 2,0.19,  386.44, 2,0.26, -413.94, 2,3.44, -409.50, 2,4.08,   19.82, 2,0.49, -222.50, 4,3.63
2008-07-24, 19:30, 2008.5623, UTC,MLO,  386.36, 3,0.14,  386.36, 3,0.11,  386.32, 3,0.15, -426.44, 3,1.44, -419.00, 3,1.07,  -22.06, 3,4.61, -235.51, 6,1.55
2008-07-31, 19:44, 2008.5815, UTC,MLO,  385.20, 3,0.11,  385.19, 3,0.09,  385.14, 3,0.15, -407.17, 2,2.31, -403.81, 3,1.31,   20.28, 3,0.83, -222.37, 5,2.39
2008-08-07, 19:40, 2008.6006, UTC,MLO,  385.03, 3,0.06,  384.98, 3,0.07,  385.00, 3,0.06, -408.25, 3,1.49, -404.04, 3,1.02,    8.07, 3,6.93, -224.55, 6,1.56
2008-08-14, 19:30, 2008.6197, UTC,MLO,  383.60, 2,0.30,  383.60, 2,0.23,  383.59, 2,0.30, -398.05, 2,0.49, -392.07, 2,1.66,   21.11, 2,3.20, -221.62, 4,0.73
2008-08-21, 19:30, 2008.6388, UTC,MLO,  383.42, 2,0.14,  383.26, 3,0.17,  383.40, 2,0.19, -403.80, 3,2.69, -403.05, 3,3.79,   -9.32, 3,7.81, -229.13, 6,2.86
2008-08-26, 19:32, 2008.6525, UTC,MLO,  383.18, 3,0.13,  383.14, 3,0.14,  383.02, 2,0.01, -395.24, 3,1.18, -389.44, 3,0.26,   25.31, 3,5.57, -221.18, 6,1.32
2008-09-05, 19:35, 2008.6798, UTC,MLO,  384.26, 1,0.00,  384.10, 1,0.00,  384.23, 1,0.00, -405.82, 1,0.00, -403.25, 1,0.00,   27.06, 1,0.00, -226.74, 2,0.00
2008-09-11, 19:40, 2008.6962, UTC,MLO,  382.09, 2,0.02,  382.22, 3,0.15,  382.04, 2,0.05, -382.25, 3,1.39, -379.33, 3,1.42,   42.94, 3,5.65, -213.04, 6,1.53
2008-09-18, 19:26, 2008.7153, UTC,MLO,  383.32, 3,0.11,  383.26, 3,0.07,  383.31, 3,0.11, -408.22, 3,2.45, -404.64, 3,1.66,   -1.55, 3,7.19, -233.56, 6,2.52
2008-09-25, 20:26, 2008.7346, UTC,MLO,  382.99, 3,0.08,  383.00, 3,0.06,  382.98, 3,0.07,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.06
2008-10-02, 19:38, 2008.7536, UTC,MLO,  382.84, 2,0.00,  382.74, 2,0.01,  382.84, 2,0.01, -405.88, 3,3.97, -399.83, 3,2.12,   -9.45, 3,7.94, -233.95, 5,3.99
2008-10-09, 19:24, 2008.7727, UTC,MLO,  383.27, 2,0.06,  383.07, 3,0.15,  383.26, 2,0.10, -404.80, 3,3.32, -401.42, 3,0.39,   -3.85, 3,7.32, -231.11, 6,3.46
2008-10-16, 19:29, 2008.7918, UTC,MLO,  382.93, 2,0.11,  383.12, 3,0.16,  382.92, 2,0.14, -397.71, 3,0.63, -397.31, 3,2.38,   17.99, 3,3.98, -223.78, 6,0.79
2008-10-23, 19:25, 2008.8110, UTC,MLO,  382.80, 2,0.01,  382.97, 3,0.09,  382.75, 2,0.00, -407.00, 3,0.93, -402.41, 3,1.91,  -11.25, 3,2.61, -233.84, 6,1.03
2008-10-30, 19:30, 2008.8301, UTC,MLO,  383.06, 3,0.17,  383.21, 3,0.09,  382.86, 2,0.18, -403.66, 3,1.79, -394.25, 3,2.29,   20.37, 3,1.81, -229.26, 6,1.88
2008-11-06, 19:36, 2008.8492, UTC,MLO,  383.95, 2,0.00,  383.85, 3,0.10,  383.90, 2,0.02, -412.13, 3,3.27, -406.25, 3,1.20,   -5.04, 3,2.65, -234.38, 6,3.37
2008-11-13, 19:49, 2008.8684, UTC,MLO,     NaN, 0,0.00,  384.75, 2,0.16,  385.02, 2,0.33, -410.04, 3,3.82, -405.50, 3,3.93,   11.13, 3,1.90, -227.55, 5,3.98
2008-11-20, 19:25, 2008.8875, UTC,MLO,  384.51, 3,0.13,  384.50, 3,0.09,  384.46, 3,0.15, -417.04, 3,0.79, -408.94, 3,1.82,    1.95, 3,7.63, -235.84, 6,0.88
2008-11-26, 20:32, 2008.9040, UTC,MLO,  384.19, 3,0.11,  384.19, 3,0.08,  384.15, 3,0.11,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.08
2008-12-04, 19:27, 2008.9257, UTC,MLO,  384.66, 3,0.15,  384.62, 3,0.12,  384.62, 3,0.14, -427.10, 3,2.12, -420.96, 3,1.49,  -28.94, 3,5.75, -245.30, 6,2.24
2008-12-11, 19:27, 2008.9448, UTC,MLO,  385.59, 3,0.15,  385.65, 3,0.05,  385.56, 3,0.15, -420.82, 3,2.10, -415.20, 3,1.94,   16.26, 3,8.41, -233.62, 6,2.15
2008-12-17, 20:35, 2008.9614, UTC,MLO,  385.26, 2,0.11,  385.48, 2,0.17,  385.29, 2,0.11, -422.60, 2,0.99, -415.34, 2,1.85,   20.91, 2,7.49, -236.27, 4,1.16
2008-12-24, 20:25, 2008.9805, UTC,MLO,  386.25, 2,0.33,  386.25, 2,0.04,  386.19, 2,0.19, -426.62, 2,2.04, -420.90, 2,0.83,   16.93, 2,11.67, -236.28, 4,2.08
2009-01-02, 21:10, 2009.0052, UTC,MLO,  385.90, 2,0.09,  386.16, 3,0.08,  385.90, 2,0.05, -425.79, 3,0.73, -422.07, 3,4.87,   14.12, 3,11.64, -235.88, 6,0.81
2009-01-08, 19:24, 2009.0214, UTC,MLO,  386.76, 2,0.02,  386.54, 3,0.15,  386.68, 2,0.06, -429.29, 3,3.78, -426.22, 3,3.75,    0.39, 3,10.97, -237.38, 6,3.93
2009-01-15, 19:40, 2009.0406, UTC,MLO,  387.23, 3,0.04,  387.04, 3,0.02,  387.08, 3,0.05, -434.18, 3,3.01, -427.20, 3,0.69,   25.38, 3,0.50, -239.68, 6,3.03
2009-01-22, 21:58, 2009.0600, UTC,MLO,  387.69, 2,0.18,  387.50, 3,0.11,  387.61, 2,0.12,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 3,0.11
2009-01-29, 19:37, 2009.0790, UTC,MLO,  387.98, 2,0.26,  387.98, 2,0.18,  387.84, 2,0.30, -443.23, 2,3.68, -440.46, 2,2.83,   22.30, 2,16.35, -243.80, 4,3.86
2009-02-06, 05:40, 2009.0993, UTC,MLO,  387.02, 2,0.01,  386.87, 3,0.11,  386.92, 2,0.01, -432.86, 3,3.38, -426.45, 3,1.16,   13.40, 3,4.33, -239.22, 6,3.50
2009-02-12, 19:47, 2009.1173, UTC,MLO,  387.08, 3,0.12,  387.09, 3,0.06,  387.04, 3,0.10, -444.69, 3,2.16, -441.09, 3,1.61,  -30.61, 3,1.37, -249.92, 6,2.22
2009-02-19, 19:41, 2009.1365, UTC,MLO,  387.04, 3,0.16,  387.06, 3,0.14,  386.82, 2,0.06, -435.60, 3,3.51, -428.08, 3,2.06,   17.19, 3,5.90, -240.99, 6,3.65
2009-02-26, 21:49, 2009.1559, UTC,MLO,  388.30, 2,0.13,  388.38, 2,0.08,  388.25, 2,0.18,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.08
2009-03-05, 20:31, 2009.1749, UTC,MLO,  388.74, 2,0.17,  388.88, 2,0.12,  388.61, 2,0.17, -452.02, 3,1.31, -443.90, 3,1.08,    9.33, 3,10.88, -247.87, 5,1.43
2009-03-12, 19:36, 2009.1940, UTC,MLO,  390.17, 3,0.10,  390.26, 3,0.11,  390.11, 3,0.09, -469.40, 3,2.50, -461.39, 3,2.83,   17.67, 3,7.29, -257.97, 6,2.61
2009-03-19, 19:33, 2009.2132, UTC,MLO,  388.15, 2,0.01,  388.00, 3,0.11,  388.10, 2,0.01, -448.73, 3,3.12, -443.96, 3,3.09,  -25.68, 3,8.38, -249.15, 6,3.23
2009-03-26, 22:25, 2009.2327, UTC,MLO,  389.00, 2,0.11,  389.13, 3,0.14,  389.09, 3,0.14, -448.22, 3,1.79, -443.65, 3,3.73,   43.89, 3,12.94, -242.73, 6,1.93
2009-04-02, 19:26, 2009.2515, UTC,MLO,  389.21, 3,0.05,  389.24, 3,0.01,  389.15, 3,0.04, -448.27, 3,1.20, -441.22, 3,1.83,   36.25, 3,8.43, -242.21, 6,1.22
2009-04-09, 19:28, 2009.2707, UTC,MLO,  389.57, 3,0.13,  389.59, 3,0.10,  389.62, 2,0.03, -454.43, 3,2.09, -451.50, 3,0.71,   -5.23, 3,3.88, -246.52, 6,2.18
2009-04-14, 19:31, 2009.2844, UTC,MLO,  388.33, 3,0.16,  388.27, 2,0.16,  388.11, 2,0.16, -445.52, 3,3.62, -438.47, 3,1.58,   -1.29, 3,1.81, -244.54, 5,3.78
2009-04-23, 19:33, 2009.3091, UTC,MLO,  388.53, 3,0.15,  388.56, 3,0.09,  388.49, 3,0.11, -438.52, 3,3.23, -433.18, 3,1.93,   25.80, 3,5.04, -236.00, 6,3.32
2009-04-30, 19:30, 2009.3283, UTC,MLO,  390.24, 3,0.12,  390.25, 3,0.07,  390.18, 3,0.14, -452.17, 3,2.26, -446.45, 3,0.59,   17.09, 3,0.95, -240.78, 6,2.33
2009-05-07, 19:40, 2009.3475, UTC,MLO,  389.27, 3,0.13,  389.35, 3,0.14,  389.17, 3,0.12, -439.38, 3,0.79, -439.47, 3,1.95,   16.95, 3,4.35, -232.73, 6,0.93
2009-05-14, 19:36, 2009.3666, UTC,MLO,  390.38, 3,0.10,  390.39, 3,0.09,  390.33, 3,0.13, -453.64, 3,0.24, -449.05, 3,0.52,   12.51, 3,4.02, -241.53, 6,0.33
2009-05-21, 19:30, 2009.3858, UTC,MLO,  390.76, 3,0.03,  390.76, 3,0.01,  390.74, 3,0.02, -470.15, 3,2.78, -460.33, 3,2.09,  -13.49, 3,6.09, -256.07, 6,2.79
2009-05-28, 19:43, 2009.4050, UTC,MLO,  390.03, 2,0.02,  390.05, 3,0.07,  390.00, 2,0.01, -442.03, 3,2.05, -440.66, 2,4.50,   33.45, 2,6.87, -231.70, 6,2.11
2009-06-03, 19:28, 2009.4214, UTC,MLO,  390.51, 2,0.15,  390.49, 3,0.07,  390.49, 2,0.12, -445.44, 2,1.68, -447.07, 2,0.71,    8.83, 2,6.40, -232.79, 5,1.76
2009-06-11, 21:00, 2009.4435, UTC,MLO,  390.35, 3,0.08,  390.34, 3,0.04,  390.22, 3,0.09, -447.89, 3,2.69, -443.38, 3,2.75,   21.98, 3,4.35, -236.02, 6,2.73
2009-06-17, 19:38, 2009.4598, UTC,MLO,  388.79, 3,0.15,  388.79, 3,0.12,  388.74, 3,0.13, -442.12, 2,4.65, -435.19, 3,2.50,   19.16, 3,8.00, -238.41, 5,4.77
2009-06-24, 20:36, 2009.4791, UTC,MLO,  388.23, 3,0.13,  388.26, 3,0.11,  388.21, 3,0.12, -424.83, 3,3.47, -414.45, 3,1.57,   80.97, 3,3.05, -223.92, 6,3.59
2009-07-02, 19:34, 2009.5009, UTC,MLO,  387.84, 3,0.13,  387.88, 3,0.13,  387.79, 3,0.14, -428.59, 3,3.93, -422.99, 3,0.73,   36.03, 3,6.93, -229.68, 6,4.06
2009-07-09, 19:34, 2009.5200, UTC,MLO,  388.85, 3,0.04,  388.86, 3,0.04,  388.82, 3,0.04, -435.28, 3,1.91, -428.94, 3,2.73,   23.83, 3,3.90, -231.22, 6,1.95
2009-07-16, 19:26, 2009.5392, UTC,MLO,  387.77, 2,0.10,  387.62, 3,0.16,  387.59, 3,0.14, -427.97, 3,2.18, -422.17, 3,3.67,   34.07, 3,7.48, -230.40, 6,2.34
2009-07-22, 20:30, 2009.5558, UTC,MLO,  386.80, 3,0.04,  386.82, 3,0.06,  386.75, 3,0.08, -427.27, 3,3.91, -422.14, 3,0.53,   20.39, 3,2.01, -233.89, 6,3.97
